Stock,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Result,Profit_%,ER_21,CumRet_21,WMA_Ratio_21
ACI,2025-06-09,649.5,2025-06-26,631.0499877929688,Loss,-2.84,0.6406297891495392,0.1724884659037759,1.0350701203664487
BOROLTD,2025-06-09,370.8999938964844,2025-06-26,345.45001220703125,Loss,-6.86,0.6513870216766781,0.17040076061862955,1.0249508878792986
CONCOR,2025-06-09,640.7999877929688,2025-06-26,603.3599853515625,Loss,-5.84,0.575448426745726,0.23487244449384467,1.0355268815254337
FEDERALBNK,2025-06-09,212.6999969482422,2025-06-26,210.0200042724609,Loss,-1.26,0.5375799021816847,0.13512643508182645,1.0367988294293566
GANDHAR,2025-06-09,176.27999877929688,2025-06-26,173.3800048828125,Loss,-1.65,0.5818386650404962,0.24535496276068625,1.0252981457140475
GNFC,2025-06-09,553.7000122070312,2025-06-26,550.0499877929688,Loss,-0.66,0.5523246558300631,0.18730568234221606,1.0317054282335
M&MFIN,2025-06-09,283.6499938964844,2025-06-26,269.0,Loss,-5.16,0.5497597936388258,0.19354571943651191,1.0736735371014727
SHK,2025-06-09,247.22999572753903,2025-06-26,235.5,Loss,-4.74,0.5717031980961399,0.29561883575172027,1.0353705687232966
BOROLTD,2025-06-10,370.4500122070313,2025-06-27,344.8999938964844,Loss,-6.9,0.576102518243266,0.12274586604527181,1.020047209552935
RAMRAT,2025-06-10,342.29998779296875,2025-06-27,341.8999938964844,Loss,-0.12,0.5430650805587592,0.24404868393981222,1.0289672567893404
SHK,2025-06-10,246.07000732421875,2025-06-27,228.1199951171875,Loss,-7.29,0.508272410135022,0.23041152340300192,1.0244343106170448
BOROLTD,2025-06-11,370.5499877929688,2025-06-30,340.8500061035156,Loss,-8.02,0.5491679455429568,0.10860130977701962,1.017151332240273
SHK,2025-06-11,246.2100067138672,2025-06-30,234.92999267578125,Loss,-4.58,0.5270253724652882,0.23773380746141906,1.0197948884840173
HINDWAREAP,2025-06-16,292.3500061035156,2025-07-03,288.95001220703125,Loss,-1.16,0.6735042040508369,0.42373629744518176,1.0628702452134133
HINDWAREAP,2025-06-17,291.8500061035156,2025-07-04,287.95001220703125,Loss,-1.34,0.6122138274905946,0.30476580677711823,1.0507759076041503
CAMLINFINE,2025-06-18,302.1600036621094,2025-07-07,299.29998779296875,Loss,-0.95,0.5180235712543402,0.5544808934657405,1.0842622668165056
HINDWAREAP,2025-06-18,288.1499938964844,2025-07-07,284.25,Loss,-1.35,0.5532984881901054,0.27782702393119457,1.0298216929915678
HINDWAREAP,2025-06-19,283.3500061035156,2025-07-08,278.1499938964844,Loss,-1.84,0.5134671527000351,0.2667650902252336,1.0078009732036826
HINDWAREAP,2025-06-20,288.6000061035156,2025-07-09,277.6000061035156,Loss,-3.81,0.5165456444663755,0.26473554062746996,1.0207739110507938
CAMLINFINE,2025-06-23,303.0299987792969,2025-07-10,293.79998779296875,Loss,-3.05,0.5456225606425978,0.612547901936783,1.0491437341806236
HINDWAREAP,2025-06-23,289.79998779296875,2025-07-10,272.95001220703125,Loss,-5.81,0.5485873258409951,0.28162035225048926,1.0199046433334307
RSYSTEMS,2025-06-30,459.75,2025-07-17,451.8500061035156,Loss,-1.72,0.5062397936660525,0.2546049520671253,1.045528248521008
RSYSTEMS,2025-07-01,458.3500061035156,2025-07-18,447.75,Loss,-2.31,0.5013522475235194,0.2535211643768676,1.035042568009245
VSTIND,2025-07-01,314.79998779296875,2025-07-18,292.79998779296875,Loss,-6.99,0.5163939593145245,0.11118955650298055,1.0811974228461063
VSTIND,2025-07-02,315.70001220703125,2025-07-21,292.75,Loss,-7.27,0.5782432796172609,0.1228882057997402,1.0749040368030618
POONAWALLA,2025-07-03,466.3999938964844,2025-07-22,452.3999938964844,Loss,-3.0,0.5092414449910336,0.1612100111638188,1.052148222974267
POONAWALLA,2025-07-04,472.5499877929688,2025-07-23,446.4500122070313,Loss,-5.52,0.5198156591121416,0.16679009331597236,1.0577555309584838
LAXMIDENTL,2025-07-18,482.2999877929688,2025-08-06,410.3500061035156,Loss,-14.92,0.5055983037036393,0.22333541608869703,1.076383579373458
TAJGVK,2025-07-18,435.7999877929688,2025-08-06,415.3500061035156,Loss,-4.69,0.5362874805467673,0.10595102472617045,1.0548541790996908
LAXMIDENTL,2025-07-21,497.75,2025-08-07,400.6000061035156,Loss,-19.52,0.5184561255466451,0.2288606715238626,1.0977347502186587
AGIIL,2025-08-14,235.32000732421875,2025-09-04,233.1000061035156,Loss,-0.94,0.5373415388272539,0.11945197568320662,1.0882756370681594
AGIIL,2025-08-18,237.5599975585937,2025-09-05,235.47999572753903,Loss,-0.88,0.5413655401050901,0.12035467402615628,1.088064082089334
AGIIL,2025-08-19,237.2400054931641,2025-09-08,234.47999572753903,Loss,-1.16,0.5173456082881787,0.11181928983203189,1.0769250078026127
AGIIL,2025-08-22,234.3800048828125,2025-09-11,234.32000732421875,Loss,-0.03,0.5422687523225718,0.11811854948180388,1.0445092352547647
AGIIL,2025-08-25,235.1199951171875,2025-09-12,232.83999633789065,Loss,-0.97,0.54096160838915,0.1170126323400343,1.0415284391425206
MONQ50,2025-09-08,90.9499969482422,2025-09-25,89.97000122070312,Loss,-1.08,0.7825423777592312,0.13164108299237448,1.0904822637514793
HEMIPROP,2025-09-22,174.94000244140625,2025-10-10,148.25999450683594,Loss,-15.25,0.5191271155474431,0.2736803397705016,1.0405609183907027
HEMIPROP,2025-09-23,173.92999267578125,2025-10-13,144.0800018310547,Loss,-17.16,0.5134835992179136,0.27318638385689153,1.0270870764062385
MONQ50,2025-10-03,102.51000213623048,2025-10-23,100.66000366210938,Loss,-1.8,0.657289686957655,0.21284910326176504,1.0982934301167497
BHEL,2025-10-06,245.3099975585937,2025-10-24,230.94000244140625,Loss,-5.86,0.6063075786757627,0.16211095653214785,1.0378880101572836
MONQ50,2025-10-06,101.93000030517578,2025-10-27,101.4800033569336,Loss,-0.44,0.612785216116364,0.19565982762669537,1.0811343308931127
POONAWALLA,2025-10-06,531.4500122070312,2025-10-24,484.5499877929688,Loss,-8.82,0.5098138554779019,0.22807628470717795,1.0854827502816935
BHEL,2025-10-07,244.8600006103516,2025-10-27,235.0,Loss,-4.03,0.584322237560879,0.153042003704043,1.0308872588312068
MONQ50,2025-10-07,103.79000091552734,2025-10-28,102.37999725341795,Loss,-1.36,0.6004554502922029,0.1801023822275612,1.0888313892419839
POONAWALLA,2025-10-07,537.0,2025-10-27,490.3999938964844,Loss,-8.68,0.5323229553578895,0.24420758203419737,1.083993846749145
MONQ50,2025-10-10,103.1999969482422,2025-10-31,99.86000061035156,Loss,-3.24,0.5772690126699136,0.15850914713682754,1.056042540955893
POONAWALLA,2025-10-13,528.3499755859375,2025-10-31,481.8500061035156,Loss,-8.8,0.5026541503981606,0.20517788079780913,1.033444319547412
UPL,2025-11-12,760.5999755859375,2025-12-01,750.8499755859375,Loss,-1.28,0.5882788944666736,0.11639511113137753,1.052444418368592
UPL,2025-11-13,758.1500244140625,2025-12-02,746.75,Loss,-1.5,0.6500969271665609,0.125185571607655,1.0422807199574644
BHEL,2025-11-14,281.6000061035156,2025-12-03,278.54998779296875,Loss,-1.08,0.5452530867916664,0.21149545321701538,1.0635364604557782
UPL,2025-11-14,758.5999755859375,2025-12-03,743.0,Loss,-2.06,0.7016226619075153,0.13232325063606568,1.03666769501415
BHEL,2025-11-17,285.5,2025-12-04,275.75,Loss,-3.42,0.547960477871131,0.2107718248728483,1.0669720103483704
UPL,2025-11-17,773.2000122070312,2025-12-04,756.4500122070312,Loss,-2.17,0.7170734075771574,0.1410019690851293,1.0489988466083215
BHEL,2025-11-18,289.1000061035156,2025-12-05,277.75,Loss,-3.93,0.5635049575237645,0.22411825526079981,1.0687836412475753
UPL,2025-11-18,759.6500244140625,2025-12-05,759.0999755859375,Loss,-0.07,0.5501564754922855,0.11647559840734488,1.025508728183013
BHEL,2025-11-19,289.20001220703125,2025-12-08,269.70001220703125,Loss,-6.74,0.6253318888523125,0.24322937957822718,1.0586072983268473
DCBBANK,2025-11-19,184.82000732421875,2025-12-08,169.3300018310547,Loss,-8.38,0.6043766658049057,0.43238013696605176,1.0799900545945278
UPL,2025-11-19,752.6500244140625,2025-12-08,739.8499755859375,Loss,-1.7,0.542127346040005,0.11644292391478926,1.0123809653825462
BHEL,2025-11-20,285.25,2025-12-09,277.0,Loss,-2.89,0.5519349254880679,0.2202686802837782,1.0362183178751094
UPL,2025-11-20,753.5,2025-12-09,739.7000122070312,Loss,-1.83,0.5230219002140623,0.10678615380518973,1.0102242145309048
BHEL,2025-11-21,282.5,2025-12-10,275.0,Loss,-2.65,0.5031512931665941,0.20417729177444638,1.0202326771027912
M&MFIN,2025-11-25,360.3500061035156,2025-12-12,346.1000061035156,Loss,-3.95,0.5829422111630701,0.20861986745043057,1.0982787300546513
UPL,2025-11-25,749.7000122070312,2025-12-12,748.3499755859375,Loss,-0.18,0.5255505148438449,0.11554203678965516,0.9999307295783769
BHEL,2025-11-26,289.70001220703125,2025-12-15,282.6000061035156,Loss,-2.45,0.5265692109731663,0.23276600939162234,1.0316983782312326
BHEL,2025-11-27,290.8500061035156,2025-12-16,279.3500061035156,Loss,-3.95,0.5210829534857319,0.22545719470495437,1.0302207510800656
WIPRO,2025-12-22,272.6700134277344,2026-01-09,261.95001220703125,Loss,-3.93,0.6131419455617221,0.11526036771003383,1.0477446383544362
JAMNAAUTO,2025-12-23,128.86000061035156,2026-01-12,126.01000213623048,Loss,-2.21,0.5483013874557997,0.237016443077626,1.0349499179583275
GANDHAR,2025-12-31,154.36000061035156,2026-01-19,153.22999572753906,Loss,-0.73,0.5042415517048133,0.1874759142037968,1.084266646114099
ASHOKLEY,2026-01-01,184.8800048828125,2026-01-20,180.7899932861328,Loss,-2.21,0.5413397838938288,0.15550003051757813,1.0667499469678765
GANDHAR,2026-01-01,154.27999877929688,2026-01-20,153.19000244140625,Loss,-0.71,0.5331083879259273,0.1959689827852471,1.0717471681984074
ASHOKLEY,2026-01-02,188.77999877929688,2026-01-21,181.2400054931641,Loss,-3.99,0.552915591297805,0.16022365552030818,1.0781819486276885
GANDHAR,2026-01-07,163.66000366210938,2026-01-27,152.47999572753906,Loss,-6.83,0.5461393566063009,0.3299204201932828,1.0736021433218401
MRPL,2026-02-11,193.72000122070312,2026-03-02,188.509994506836,Loss,-2.69,0.5635825532167955,0.38016529195153237,1.0975930929305457
MRPL,2026-02-19,193.75,2026-03-11,186.9199981689453,Loss,-3.53,0.6816359295997643,0.3897854882035258,1.0404413673013826
MRPL,2026-02-23,192.2700042724609,2026-03-13,178.13999938964844,Loss,-7.35,0.555588342961223,0.24615991081089536,1.0209991332950117
RAMRAT,2026-03-05,346.8500061035156,2026-03-24,306.6000061035156,Loss,-11.6,0.5396188089823877,0.18358648882986822,1.075615794211462
RAMRAT,2026-03-06,352.8500061035156,2026-03-25,304.1000061035156,Loss,-13.82,0.5473371463242278,0.1866487266211084,1.0836001813723921
AGIIL,2026-03-12,312.1499938964844,2026-04-02,297.45001220703125,Loss,-4.71,0.5184200772061147,0.27982780528057954,1.0476688643450291
PFC,2026-04-27,474.8999938964844,2026-05-14,451.4500122070313,Loss,-4.94,0.5717470367892157,0.19321606506654365,1.055385105694394
SARDAEN,2026-04-27,612.7000122070312,2026-05-14,563.7999877929688,Loss,-7.98,0.56269426745047,0.2614782722012075,1.0688682079698446
PFC,2026-04-28,481.3999938964844,2026-05-15,445.75,Loss,-7.41,0.5893046410861601,0.20727271196610503,1.059560328040141
JYOTHYLAB,2026-04-30,265.6400146484375,2026-05-19,213.5,Loss,-19.63,0.5805691756272409,0.3031150684074288,1.0731129712730172
AGIIL,2026-05-01,395.5499877929688,2026-05-20,381.7000122070313,Loss,-3.5,0.554109547629138,0.4096578018143278,1.0725998583948444
AMRUTANJAN,2026-05-01,571.2000122070312,2026-05-20,550.5,Loss,-3.62,0.5120501580284182,0.15709514690444557,1.0166077906152624
CAMLINFINE,2026-05-01,126.94000244140624,2026-05-20,121.20999908447266,Loss,-4.51,0.5041158120258937,0.3096048905575832,1.0920867333244466
CONCOR,2026-05-01,508.8500061035156,2026-05-20,504.1499938964844,Loss,-0.92,0.5674021484776145,0.1964496137047105,1.01395408767478
JYOTHYLAB,2026-05-01,265.6400146484375,2026-05-20,209.6000061035156,Loss,-21.1,0.6850644298736474,0.34671743801489224,1.061359553875359
ROUTE,2026-05-01,527.1500244140625,2026-05-20,514.4500122070312,Loss,-2.41,0.5540108396196138,0.2684071623491809,1.0296538712392644
SHK,2026-05-01,146.1199951171875,2026-05-20,125.5199966430664,Loss,-14.1,0.5507012977191904,0.30069431974784017,1.0129672266899095
VSTIND,2026-05-01,258.3699951171875,2026-05-20,256.29998779296875,Loss,-0.8,0.5966027781256412,0.2913979390148773,1.022862770989236
AGIIL,2026-05-04,407.25,2026-05-21,380.5,Loss,-6.57,0.5616115368627856,0.4103896103896104,1.090431585495984
CONCOR,2026-05-04,516.3499755859375,2026-05-21,505.8999938964844,Loss,-2.02,0.5298889701189129,0.1615116179609629,1.0240056596125982
JYOTHYLAB,2026-05-04,267.8999938964844,2026-05-21,206.5500030517578,Loss,-22.9,0.6644965789447979,0.3028254025921909,1.059171974793464
ROUTE,2026-05-04,544.8499755859375,2026-05-21,516.7000122070312,Loss,-5.17,0.5102266841189285,0.20729002952219044,1.0557057652246646
VSTIND,2026-05-04,258.3999938964844,2026-05-21,256.8500061035156,Loss,-0.6,0.545276513594043,0.22389043679466136,1.0172553866073704
CONCOR,2026-05-05,518.0499877929688,2026-05-22,505.8999938964844,Loss,-2.35,0.5974218100359512,0.17939667112798804,1.0228297621706148
JYOTHYLAB,2026-05-05,265.25,2026-05-22,203.75,Loss,-23.19,0.6088991502087325,0.27493389141653707,1.0398959496139326
RAMRAT,2026-05-05,444.1000061035156,2026-05-22,432.6499938964844,Loss,-2.58,0.630955246109878,0.46543482591032614,1.089201557008496
ROUTE,2026-05-05,559.2000122070312,2026-05-22,511.3500061035156,Loss,-8.56,0.526870762628063,0.21777002905416895,1.0730490634938785
SHK,2026-05-05,146.4499969482422,2026-05-22,127.5,Loss,-12.94,0.514349420613846,0.21213373049293202,1.0082997666036253
CONCOR,2026-05-06,524.2000122070312,2026-05-25,512.0499877929688,Loss,-2.32,0.581394901246782,0.16372515928827128,1.0299702493152099
ROUTE,2026-05-06,560.9000244140625,2026-05-25,516.5499877929688,Loss,-7.91,0.5190148978829249,0.20883625951306573,1.0665829034243666
SHK,2026-05-06,146.1300048828125,2026-05-25,136.32000732421875,Loss,-6.71,0.5119222647487831,0.2118925415804528,1.0036010555060937
CONCOR,2026-05-07,526.7000122070312,2026-05-26,475.8999938964844,Loss,-9.64,0.5792388748163698,0.16115521410913197,1.0300901127529491
ROUTE,2026-05-07,577.6500244140625,2026-05-26,514.0499877929688,Loss,-11.01,0.5513369496007623,0.23614388937237218,1.086336036711352
SHK,2026-05-07,155.6300048828125,2026-05-26,134.4600067138672,Loss,-13.6,0.5689266274319149,0.26036605646134875,1.0607288876115932
VSTIND,2026-05-07,259.0,2026-05-26,257.95001220703125,Loss,-0.41,0.5534405574142076,0.21556291874478473,1.0082133054460494
CONCOR,2026-05-08,534.75,2026-05-27,472.2999877929688,Loss,-11.68,0.5348220945496163,0.1288790082747279,1.040172101959026
VSTIND,2026-05-08,264.3999938964844,2026-05-27,258.1499938964844,Loss,-2.36,0.5451089889090395,0.20187275464521168,1.0244522629260806
BHEL,2026-05-14,413.1499938964844,2026-06-02,410.75,Loss,-0.58,0.689074410175992,0.4124786116119124,1.089726379159176
BHEL,2026-05-28,422.3500061035156,2026-06-16,384.2000122070313,Loss,-9.03,0.5153924404068604,0.2259796984136883,1.0362894813539436
HEXT,2026-06-02,549.6500244140625,2026-06-19,499.6000061035156,Loss,-9.11,0.5168317118879175,0.19932367238543308,1.0836888247139356
MONQ50,2026-06-02,144.02000427246094,2026-06-19,142.2899932861328,Loss,-1.2,0.5003727637722445,0.16285834515011674,1.0529700602525873
POONAWALLA,2026-07-06,476.3500061035156,2026-07-23,464.9500122070313,Loss,-2.39,0.5555555119994637,0.22188020686353904,1.0955311962358734
EIHOTEL,2026-07-07,336.95001220703125,2026-07-24,326.3999938964844,Loss,-3.13,0.5955971226481482,0.1800035952070461,1.0388351801953801
FIVESTAR,2026-07-07,548.5499877929688,2026-07-24,535.2000122070312,Loss,-2.43,0.5574020778113511,0.3026596529141895,1.0690907289102713
POONAWALLA,2026-07-07,471.75,2026-07-24,459.7000122070313,Loss,-2.55,0.5986799485612617,0.23802654536839957,1.0732747097529358
ACI,2023-01-17,609.7999877929688,2023-02-06,660.5999755859375,Win,8.33,0.5113053056682405,0.1949833477957432,1.0823907797613685
ACI,2023-01-18,617.4000244140625,2023-02-07,664.75,Win,7.67,0.529324517042871,0.20952102977647452,1.082861046196673
ACI,2023-01-19,602.4000244140625,2023-02-08,633.2000122070312,Win,5.11,0.5021877856386965,0.20697258474711774,1.0474637332412393
ACI,2023-01-20,605.2999877929688,2023-02-09,624.9500122070312,Win,3.25,0.5363593455682698,0.22184092702966077,1.043859853090004
ACI,2023-01-23,617.7999877929688,2023-02-10,645.2000122070312,Win,4.44,0.6297363368298535,0.2698869224932554,1.0555426715030733
ACI,2023-01-24,622.7999877929688,2023-02-13,676.6500244140625,Win,8.65,0.6279519331089788,0.26456850313293145,1.0545177143022264
OIL,2023-01-24,159.5,2023-02-13,160.6666717529297,Win,0.73,0.5758514776519558,0.18411287018281888,1.0603069404983065
ACI,2023-01-25,639.0499877929688,2023-02-14,640.2000122070312,Win,0.18,0.613032707817122,0.2366714809733309,1.0707487818566301
ITC,2023-02-03,366.53369140625,2023-02-22,369.6150207519531,Win,0.84,0.6735721277425413,0.16406726726167908,1.094546210834506
ITC,2023-02-06,369.18170166015625,2023-02-23,373.2259521484375,Win,1.1,0.6576698303938976,0.1497976054821451,1.0905423674618724
ZENSARTECH,2023-02-08,252.25,2023-02-27,279.5,Win,10.8,0.5151512780297894,0.21244891276087266,1.0934021275215489
ITC,2023-02-09,360.37103271484375,2023-02-28,362.7301635742188,Win,0.65,0.507768599729596,0.12252547742303825,1.041453094416355
ZENSARTECH,2023-02-09,253.3000030517578,2023-02-28,290.29998779296875,Win,14.61,0.5450291166145853,0.2254475413233039,1.0857819521790184
ITC,2023-02-13,360.3228759765625,2023-03-02,361.6228332519531,Win,0.36,0.5366002272379545,0.13445506127054285,1.0297021184721584
ITC,2023-02-15,368.0262145996094,2023-03-06,373.7555541992188,Win,1.56,0.5383024934383203,0.15748031647214053,1.0364648625798445
ITC,2023-02-16,368.36322021484375,2023-03-08,377.8479309082031,Win,2.57,0.5300317931043695,0.1513920075700487,1.0313661270062755
ITC,2023-02-17,369.18170166015625,2023-03-09,373.1296691894531,Win,1.07,0.522228329564247,0.14567455117349914,1.0280538429394386
ITC,2023-02-20,369.8075866699219,2023-03-10,373.6111145019531,Win,1.03,0.5672132396746886,0.15625463669096154,1.0246590857524716
ITC,2023-02-21,368.0743408203125,2023-03-13,369.4224243164063,Win,0.37,0.5244911080172094,0.1424088253650059,1.01584104302265
KOTAKBANK,2023-04-17,379.0299987792969,2023-05-05,385.739990234375,Win,1.77,0.6336816435698074,0.13217635510289769,1.0698239181671487
KOTAKBANK,2023-04-18,377.6600036621094,2023-05-08,391.7699890136719,Win,3.74,0.7266536165196742,0.14563934674514495,1.0577558513414347
KOTAKBANK,2023-04-19,376.9800109863281,2023-05-09,390.8599853515625,Win,3.68,0.6927703601422307,0.13142653808354485,1.0485757670010123
KOTAKBANK,2023-04-20,376.7999877929688,2023-05-10,391.739990234375,Win,3.96,0.7008423743654302,0.13251780069804014,1.0414949783572602
KOTAKBANK,2023-04-21,378.7300109863281,2023-05-11,391.5899963378906,Win,3.4,0.6806380465443375,0.11845140998026298,1.0403424692725172
KOTAKBANK,2023-04-24,379.4500122070313,2023-05-12,392.1199951171875,Win,3.34,0.6774083191486471,0.11625928980307278,1.0362068193140586
POONAWALLA,2023-04-24,315.1000061035156,2023-05-12,325.04998779296875,Win,3.16,0.5123536674075811,0.14290893054766265,1.0539278023905232
KOTAKBANK,2023-04-25,377.8599853515625,2023-05-15,394.6000061035156,Win,4.43,0.6238666139344515,0.1068927871702623,1.026727733666242
KOTAKBANK,2023-04-26,375.7200012207031,2023-05-16,389.4100036621094,Win,3.64,0.5753853037886508,0.10172126371749615,1.0168247459658049
BOROLTD,2023-04-27,336.9027404785156,2023-05-17,345.5025634765625,Win,2.55,0.5085933869667052,0.24840667309361386,1.0452194101600791
KOTAKBANK,2023-04-27,381.7200012207031,2023-05-17,381.8299865722656,Win,0.03,0.748038673523475,0.13627433007857317,1.027847256800884
BOROLTD,2023-04-28,339.8392639160156,2023-05-18,344.2440490722656,Win,1.3,0.5691320110528684,0.27957672752894686,1.0447330124784666
M&MFIN,2023-04-28,259.0,2023-05-18,285.1000061035156,Win,10.08,0.5703706282419295,0.1746031746031746,1.0187396398697557
POONAWALLA,2023-04-28,323.1499938964844,2023-05-18,336.0,Win,3.98,0.5209930497203429,0.1578286880317409,1.0537700551061029
TAJGVK,2023-04-28,223.0500030517578,2023-05-18,242.25,Win,8.61,0.589632552246228,0.2248764172196897,1.0428329445437756
BOROLTD,2023-05-02,341.6850891113281,2023-05-19,344.7893981933594,Win,0.91,0.6214099861415037,0.30507934039759893,1.0414200429934446
EIHOTEL,2023-05-02,188.6000061035156,2023-05-19,205.25,Win,8.83,0.612795302138415,0.23915906626234532,1.087719722024086
KOTAKBANK,2023-05-02,384.2300109863281,2023-05-19,388.3299865722656,Win,1.07,0.6607007138975658,0.12664204011042668,1.023842393287441
M&MFIN,2023-05-02,266.29998779296875,2023-05-19,281.79998779296875,Win,5.82,0.6645966369564117,0.22071966648475944,1.0408063383454016
POONAWALLA,2023-05-02,322.45001220703125,2023-05-19,334.54998779296875,Win,3.75,0.5721272351416176,0.16978058895993234,1.044473546773248
TAJGVK,2023-05-02,222.1000061035156,2023-05-19,237.0500030517578,Win,6.73,0.6727272559131838,0.2498593692615852,1.0317093679835272
EIHOTEL,2023-05-03,190.5,2023-05-22,201.25,Win,5.64,0.5964918667890221,0.21725239616613418,1.0871447557634728
KOTAKBANK,2023-05-03,386.1900024414063,2023-05-22,388.0400085449219,Win,0.48,0.7024371114573282,0.13658839198552977,1.0244700681794414
M&MFIN,2023-05-03,271.5,2023-05-22,283.1499938964844,Win,4.29,0.673387510264822,0.22628729667869757,1.0533577686534568
POONAWALLA,2023-05-03,325.3999938964844,2023-05-22,346.6000061035156,Win,6.52,0.5512820512820513,0.15226629224277513,1.04682387908218
TAJGVK,2023-05-03,225.6000061035156,2023-05-22,228.3000030517578,Win,1.2,0.6661514369672984,0.23616441700556493,1.0406621202777049
GNFC,2023-05-04,593.7000122070312,2023-05-23,596.8499755859375,Win,0.53,0.5663201701079985,0.20389337839402474,1.057150796709886
ITC,2023-05-04,408.8538208007813,2023-05-23,413.2350769042969,Win,1.07,0.6288505928311661,0.10934030160380585,1.0333311170738386
POONAWALLA,2023-05-04,330.8500061035156,2023-05-23,346.45001220703125,Win,4.72,0.5472187359724782,0.14659511384521923,1.0560866507875712
TAJGVK,2023-05-04,223.6499938964844,2023-05-23,226.8999938964844,Win,1.45,0.593625209306715,0.19983906233755813,1.0262353112627747
ITC,2023-05-05,412.8499145507813,2023-05-24,417.42376708984375,Win,1.11,0.646890811052781,0.11799222197494152,1.0375532130214522
ITC,2023-05-08,415.4497680664063,2023-05-25,424.7900695800781,Win,2.25,0.7722264862367562,0.13869095346203786,1.0381148856692635
CONCOR,2023-05-10,639.6500244140625,2023-05-29,673.7000122070312,Win,5.32,0.5203625657992853,0.12091474116880742,1.0320535350736462
EIHOTEL,2023-05-10,188.8999938964844,2023-05-29,205.3000030517578,Win,8.68,0.5117469413812541,0.15288365492731767,1.0406137067379624
CONCOR,2023-05-11,642.0499877929688,2023-05-30,670.4500122070312,Win,4.42,0.5042874506735043,0.11206376538142032,1.0314070427483082
EIHOTEL,2023-05-11,190.4499969482422,2023-05-30,207.0,Win,8.69,0.5061987301146932,0.1476348324829512,1.0422908261928951
KOTAKBANK,2023-05-11,391.5899963378906,2023-05-30,394.9400024414063,Win,0.86,0.5752139036842456,0.1129142631738352,1.016295712751196
POONAWALLA,2023-05-15,330.29998779296875,2023-06-01,343.75,Win,4.07,0.5061572587100989,0.1421160921546401,1.0240128152784236
EIHOTEL,2023-05-18,207.6499938964844,2023-06-06,215.0500030517578,Win,3.56,0.5584001750000862,0.20202601387255806,1.096179000058912
ZENSARTECH,2023-05-18,349.25,2023-06-06,392.25,Win,12.31,0.5144301522664175,0.3289574437695017,1.095255645332982
EIHOTEL,2023-05-19,205.25,2023-06-07,213.6999969482422,Win,4.12,0.5786064241762661,0.21055733592257264,1.0727109251352058
ZENSARTECH,2023-05-19,353.8500061035156,2023-06-07,394.4500122070313,Win,11.47,0.5185839414192238,0.33051321625079605,1.0935417938295362
ROUTE,2023-05-22,1406.5,2023-06-08,1484.25,Win,5.53,0.5709966891660774,0.12044925140648761,1.0554241310427903
ZENSARTECH,2023-05-22,354.6499938964844,2023-06-08,395.5,Win,11.52,0.5191513489863113,0.33051964036082987,1.0813156294950936
ASHOKLEY,2023-05-23,76.0999984741211,2023-06-09,76.17500305175781,Win,0.1,0.5434412921157007,0.11706419778526377,1.0144207325767816
ROUTE,2023-05-23,1468.3499755859375,2023-06-09,1491.0,Win,1.54,0.6958364530145326,0.17760040647680453,1.0897136439422055
ZENSARTECH,2023-05-23,355.45001220703125,2023-06-09,398.5499877929688,Win,12.13,0.5137067170661231,0.3201486061542479,1.0704071544552645
ROUTE,2023-05-24,1452.25,2023-06-12,1498.050048828125,Win,3.15,0.6057456624367357,0.15804787963374137,1.0679359257048842
EIHOTEL,2023-05-25,204.0,2023-06-13,213.8500061035156,Win,4.83,0.5055514443784849,0.20105971545076987,1.0397347099300434
ROUTE,2023-05-25,1459.300048828125,2023-06-13,1503.949951171875,Win,3.06,0.6259798646483488,0.1659476488443942,1.0635900059435242
ZENSARTECH,2023-05-25,359.8500061035156,2023-06-13,395.75,Win,9.98,0.5215662407081185,0.34297439712552785,1.0612970798624144
ROUTE,2023-05-26,1440.75,2023-06-14,1529.8499755859375,Win,6.18,0.5621834027486412,0.15574364528830226,1.042774289635817
ZENSARTECH,2023-05-26,376.3999938964844,2023-06-14,387.1499938964844,Win,2.86,0.5491976734185573,0.37522826857519154,1.0943368220110479
EIHOTEL,2023-05-29,205.3000030517578,2023-06-15,212.6499938964844,Win,3.58,0.5136778341054327,0.19708456589946247,1.0343922986017235
ROUTE,2023-05-29,1462.050048828125,2023-06-15,1561.4000244140625,Win,6.8,0.5683084905870807,0.15760098877919637,1.050062059290884
RAMRAT,2023-05-31,111.1999969482422,2023-06-19,142.4499969482422,Win,28.1,0.5040785551883148,0.16135767047772534,1.093891575622636
ROUTE,2023-06-01,1456.75,2023-06-20,1642.1500244140625,Win,12.73,0.5588611057887517,0.15660976578007146,1.0300217775878795
ROUTE,2023-06-02,1498.0999755859375,2023-06-21,1616.0999755859375,Win,7.88,0.59953708718453,0.18426875540390317,1.0511471816133342
HINDWAREAP,2023-06-05,508.5,2023-06-22,532.9000244140625,Win,4.8,0.509224594090618,0.33762990441732216,1.0872369175598118
ROUTE,2023-06-05,1494.050048828125,2023-06-22,1575.300048828125,Win,5.44,0.5617980463514739,0.1635450270740259,1.041337238573914
HINDWAREAP,2023-06-06,522.2999877929688,2023-06-23,524.8499755859375,Win,0.49,0.5286723493300785,0.3617520647006093,1.0989384411564578
ROUTE,2023-06-06,1519.8499755859375,2023-06-23,1554.050048828125,Win,2.25,0.5829941799033879,0.1774024900887907,1.0512789921874948
