rule_id,parent_rule_id,generation,depth,condition_count,rule_text,matched_count,win_count,loss_count,win_rate_pct,baseline_win_rate_pct,win_rate_lift_pct,match_rate_pct,base_score,broadness_penalty,loss_penalty,average_return_pct,total_return_pct,max_loss_pct,max_gain_pct,strategy_trade_count,strategy_accuracy_pct,strategy_avg_return_per_annum_pct,strategy_avg_return_per_month_pct,strategy_max_loss_pct,dominant_exit_reason,dominant_exit_count,entry_occurrence_count,exit_occurrence_count,base_occurrence_score
LLOYDSENGG_MINED_BASE_G0_C386,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428 AND close_to_close_ema_3_daily_difference_pct >= 1.127345753351754,204,92,112,45.09803921568628,16.895715440582055,28.202323775104222,16.49151172190784,324.503868255106,0,5.6000000000000005,1.6974164598616521,346.272957811777,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C387,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428 AND close_to_close_ema_3_daily_difference_pct >= 0.37388545459352607,204,92,112,45.09803921568628,16.895715440582055,28.202323775104222,16.49151172190784,324.503868255106,0,5.6000000000000005,1.6974164598616521,346.272957811777,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C388,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_3_daily_volatility_5_daily >= 1.4807591382075385 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,182,86,96,47.25274725274725,16.895715440582055,30.357031812165193,14.713015359741311,324.4576660062881,0,4.800000000000001,1.8241689818206979,331.998754691367,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C389,,0,2,2,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,182,86,96,47.25274725274725,16.895715440582055,30.357031812165193,14.713015359741311,324.4483679452666,0,4.800000000000001,1.8210696281468792,331.434672322732,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C390,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,182,86,96,47.25274725274725,16.895715440582055,30.357031812165193,14.713015359741311,324.4483679452666,0,4.800000000000001,1.8210696281468792,331.434672322732,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C391,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137 AND close_to_close_ema_3_daily_difference_pct >= 1.127345753351754,182,86,96,47.25274725274725,16.895715440582055,30.357031812165193,14.713015359741311,324.4483679452666,0,4.800000000000001,1.8210696281468792,331.434672322732,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C392,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137 AND close_to_close_ema_3_daily_difference_pct >= 0.37388545459352607,182,86,96,47.25274725274725,16.895715440582055,30.357031812165193,14.713015359741311,324.4483679452666,0,4.800000000000001,1.8210696281468792,331.434672322732,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C393,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.551529495595912 AND close_ema_21_daily_volatility_5_daily >= 0.5048951676587204 AND close_to_close_ema_3_daily_difference_pct >= 1.127345753351754,143,74,69,51.74825174825175,16.895715440582055,34.852536307669695,11.560226354082458,324.2960962907693,0,3.45,1.8278049174736013,261.376103198725,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C394,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.551529495595912 AND close_ema_21_daily_volatility_5_daily >= 0.5048951676587204 AND close_ema_3_daily_slope_pct >= 1.1401997467767693,143,74,69,51.74825174825175,16.895715440582055,34.852536307669695,11.560226354082458,324.2960962907693,0,3.45,1.8278049174736013,261.376103198725,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C395,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 3.6112616349206315 AND close_ema_8_daily_range_5_pct >= 3.117710901412895 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863,96,56,40,58.333333333333336,16.895715440582055,41.43761789275128,7.760711398544867,324.0779279907109,0,2,2.2966128423181797,220.47483286254527,-12.931024875082281,19.9218788136996,,,,,,,,,,
