condition,feature,operator,threshold,matched_count,miss_count,hit_count,miss_accuracy_pct,miss_coverage_pct,hit_leakage_pct
close_ema_3_daily_volatility_5_daily >= 2.4905720037636483,close_ema_3_daily_volatility_5_daily,>=,2.4905720037636483,172,96,76,55.81395348837209,40.33613445378151,40.21164021164021
close_ema_55_daily_slope_pct >= 0.06372483741806355,close_ema_55_daily_slope_pct,>=,0.06372483741806355,172,96,76,55.81395348837209,40.33613445378151,40.21164021164021
close_ema_55_daily_volatility_5_daily >= 0.4986677872466565,close_ema_55_daily_volatility_5_daily,>=,0.4986677872466565,172,96,76,55.81395348837209,40.33613445378151,40.21164021164021
close_ema_144_daily_slope_pct >= 0.06450923736390453,close_ema_144_daily_slope_pct,>=,0.06450923736390453,172,96,76,55.81395348837209,40.33613445378151,40.21164021164021
close_ema_144_daily_range_5_pct >= 1.5995148783622113,close_ema_144_daily_range_5_pct,>=,1.5995148783622113,129,72,57,55.81395348837209,30.252100840336134,30.158730158730158
close_ema_21_daily_range_5_pct <= 1.39966769335312,close_ema_21_daily_range_5_pct,<=,1.39966769335312,86,48,38,55.81395348837209,20.168067226890756,20.105820105820104
volume_to_volume_ema_3_daily_difference_pct <= -47.10305817662055,volume_to_volume_ema_3_daily_difference_pct,<=,-47.10305817662055,43,24,19,55.81395348837209,10.084033613445378,10.052910052910052
volume_to_volume_ema_5_daily_difference_pct <= -54.62104508109377,volume_to_volume_ema_5_daily_difference_pct,<=,-54.62104508109377,43,24,19,55.81395348837209,10.084033613445378,10.052910052910052
high_low_ratio_daily >= 1,high_low_ratio_daily,>=,1,427,238,189,55.73770491803278,100,100
close_to_close_ema_21_daily_difference_pct <= 14.872657838517513,close_to_close_ema_21_daily_difference_pct,<=,14.872657838517513,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
volume_to_volume_ema_8_daily_difference_pct <= 68.87261445183395,volume_to_volume_ema_8_daily_difference_pct,<=,68.87261445183395,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
volume_to_volume_ema_21_daily_difference_pct <= 94.55287460166234,volume_to_volume_ema_21_daily_difference_pct,<=,94.55287460166234,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
volume_to_volume_ema_144_daily_difference_pct <= 178.56708324711732,volume_to_volume_ema_144_daily_difference_pct,<=,178.56708324711732,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
close_ema_21_daily_slope_pct <= 1.5097193227715366,close_ema_21_daily_slope_pct,<=,1.5097193227715366,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
close_ema_55_daily_volatility_5_daily <= 1.013871905466281,close_ema_55_daily_volatility_5_daily,<=,1.013871905466281,384,214,170,55.729166666666664,89.91596638655463,89.94708994708994
close_to_close_ema_221_daily_difference_pct <= 30.411615979451163,close_to_close_ema_221_daily_difference_pct,<=,30.411615979451163,341,190,151,55.718475073313776,79.83193277310924,79.8941798941799
volume_to_volume_ema_8_daily_difference_pct <= 32.42084837969619,volume_to_volume_ema_8_daily_difference_pct,<=,32.42084837969619,341,190,151,55.718475073313776,79.83193277310924,79.8941798941799
close_ema_221_daily_slope_pct <= 0.2772357076200944,close_ema_221_daily_slope_pct,<=,0.2772357076200944,341,190,151,55.718475073313776,79.83193277310924,79.8941798941799
close_ema_221_daily_volatility_5_daily <= 0.36946572121865767,close_ema_221_daily_volatility_5_daily,<=,0.36946572121865767,341,190,151,55.718475073313776,79.83193277310924,79.8941798941799
close_to_close_ema_13_daily_difference_pct >= -6.9274303848169,close_to_close_ema_13_daily_difference_pct,>=,-6.9274303848169,300,167,133,55.666666666666664,70.16806722689076,70.37037037037037
close_ema_13_daily_slope_pct >= -1.1413935238393453,close_ema_13_daily_slope_pct,>=,-1.1413935238393453,300,167,133,55.666666666666664,70.16806722689076,70.37037037037037
close_ema_21_daily_volatility_5_daily >= 0.5148145587814558,close_ema_21_daily_volatility_5_daily,>=,0.5148145587814558,300,167,133,55.666666666666664,70.16806722689076,70.37037037037037
close_ema_55_daily_volatility_5_daily >= 0.24214776346561231,close_ema_55_daily_volatility_5_daily,>=,0.24214776346561231,300,167,133,55.666666666666664,70.16806722689076,70.37037037037037
close_to_close_ema_221_daily_difference_pct >= -11.72562640081017,close_to_close_ema_221_daily_difference_pct,>=,-11.72562640081017,257,143,114,55.6420233463035,60.08403361344538,60.317460317460316
volume_to_volume_ema_21_daily_difference_pct >= -24.126030183656454,volume_to_volume_ema_21_daily_difference_pct,>=,-24.126030183656454,257,143,114,55.6420233463035,60.08403361344538,60.317460317460316
close_ema_55_daily_range_5_pct >= 1.2221586773448625,close_ema_55_daily_range_5_pct,>=,1.2221586773448625,257,143,114,55.6420233463035,60.08403361344538,60.317460317460316
close_ema_221_daily_slope_pct >= -0.10648309627964324,close_ema_221_daily_slope_pct,>=,-0.10648309627964324,257,143,114,55.6420233463035,60.08403361344538,60.317460317460316
volume_to_volume_ema_55_daily_difference_pct >= -8.078197917665012,volume_to_volume_ema_55_daily_difference_pct,>=,-8.078197917665012,214,119,95,55.60747663551402,50,50.264550264550266
volume_to_volume_ema_55_daily_difference_pct <= -8.078197917665012,volume_to_volume_ema_55_daily_difference_pct,<=,-8.078197917665012,214,119,95,55.60747663551402,50,50.264550264550266
close_ema_221_daily_volatility_5_daily >= 0.22394424141689778,close_ema_221_daily_volatility_5_daily,>=,0.22394424141689778,214,119,95,55.60747663551402,50,50.264550264550266
volume_to_volume_ema_5_daily_difference_pct >= -54.62104508109377,volume_to_volume_ema_5_daily_difference_pct,>=,-54.62104508109377,385,214,171,55.58441558441558,89.91596638655463,90.47619047619048
close_to_close_ema_144_daily_difference_pct >= -25.366762377330037,close_to_close_ema_144_daily_difference_pct,>=,-25.366762377330037,342,190,152,55.55555555555556,79.83193277310924,80.42328042328042
close_ema_144_daily_slope_pct >= -0.3535256554457322,close_ema_144_daily_slope_pct,>=,-0.3535256554457322,342,190,152,55.55555555555556,79.83193277310924,80.42328042328042
close_ema_221_daily_range_5_pct >= 0.39720425089193323,close_ema_221_daily_range_5_pct,>=,0.39720425089193323,342,190,152,55.55555555555556,79.83193277310924,80.42328042328042
volume_to_volume_ema_21_daily_difference_pct <= -24.126030183656454,volume_to_volume_ema_21_daily_difference_pct,<=,-24.126030183656454,171,95,76,55.55555555555556,39.91596638655462,40.21164021164021
close_ema_55_daily_volatility_5_daily <= 0.31092610895773254,close_ema_55_daily_volatility_5_daily,<=,0.31092610895773254,171,95,76,55.55555555555556,39.91596638655462,40.21164021164021
close_ema_144_daily_volatility_5_daily <= 0.3995723929172462,close_ema_144_daily_volatility_5_daily,<=,0.3995723929172462,299,166,133,55.51839464882943,69.74789915966386,70.37037037037037
close_to_close_ema_144_daily_difference_pct <= 39.22848132708574,close_to_close_ema_144_daily_difference_pct,<=,39.22848132708574,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_ema_8_daily_volatility_5_daily <= 2.5252862133489336,close_ema_8_daily_volatility_5_daily,<=,2.5252862133489336,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_ema_13_daily_volatility_5_daily <= 2.0353748042301034,close_ema_13_daily_volatility_5_daily,<=,2.0353748042301034,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_ema_13_daily_range_5_pct <= 8.443132969256126,close_ema_13_daily_range_5_pct,<=,8.443132969256126,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_ema_21_daily_range_5_pct <= 6.605535584445911,close_ema_21_daily_range_5_pct,<=,6.605535584445911,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_ema_144_daily_slope_pct <= 0.5516768640937366,close_ema_144_daily_slope_pct,<=,0.5516768640937366,384,213,171,55.46875,89.49579831932773,90.47619047619048
close_to_close_ema_144_daily_difference_pct <= 4.609436958890224,close_to_close_ema_144_daily_difference_pct,<=,4.609436958890224,256,142,114,55.46875,59.66386554621849,60.317460317460316
close_ema_144_daily_slope_pct <= 0.06450923736390453,close_ema_144_daily_slope_pct,<=,0.06450923736390453,256,142,114,55.46875,59.66386554621849,60.317460317460316
close_ema_144_daily_range_5_pct <= 1.329836938083141,close_ema_144_daily_range_5_pct,<=,1.329836938083141,256,142,114,55.46875,59.66386554621849,60.317460317460316
close_to_close_ema_21_daily_difference_pct <= -8.259378407006071,close_to_close_ema_21_daily_difference_pct,<=,-8.259378407006071,128,71,57,55.46875,29.831932773109244,30.158730158730158
close_to_close_ema_221_daily_difference_pct <= -19.909623207108947,close_to_close_ema_221_daily_difference_pct,<=,-19.909623207108947,128,71,57,55.46875,29.831932773109244,30.158730158730158
volume_to_volume_ema_5_daily_difference_pct <= -26.472316191351304,volume_to_volume_ema_5_daily_difference_pct,<=,-26.472316191351304,128,71,57,55.46875,29.831932773109244,30.158730158730158
close_ema_21_daily_slope_pct <= -0.8191719892608773,close_ema_21_daily_slope_pct,<=,-0.8191719892608773,128,71,57,55.46875,29.831932773109244,30.158730158730158
close_ema_221_daily_slope_pct <= -0.18066956887905392,close_ema_221_daily_slope_pct,<=,-0.18066956887905392,128,71,57,55.46875,29.831932773109244,30.158730158730158
close_ema_221_daily_range_5_pct <= 0.5525058398301452,close_ema_221_daily_range_5_pct,<=,0.5525058398301452,128,71,57,55.46875,29.831932773109244,30.158730158730158
close_ema_21_daily_volatility_5_daily <= 1.2983986580950149,close_ema_21_daily_volatility_5_daily,<=,1.2983986580950149,341,189,152,55.42521994134897,79.41176470588235,80.42328042328042
close_ema_13_daily_volatility_5_daily >= 0.7829017096742026,close_ema_13_daily_volatility_5_daily,>=,0.7829017096742026,300,166,134,55.333333333333336,69.74789915966386,70.8994708994709
close_to_close_ema_3_daily_difference_pct >= -4.168792271528552,close_to_close_ema_3_daily_difference_pct,>=,-4.168792271528552,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_to_close_ema_8_daily_difference_pct >= -9.163684259020084,close_to_close_ema_8_daily_difference_pct,>=,-9.163684259020084,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_to_close_ema_21_daily_difference_pct >= -15.032613143198484,close_to_close_ema_21_daily_difference_pct,>=,-15.032613143198484,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_to_close_ema_55_daily_difference_pct >= -23.441122907866564,close_to_close_ema_55_daily_difference_pct,>=,-23.441122907866564,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_3_daily_slope_pct >= -4.001958917467423,close_ema_3_daily_slope_pct,>=,-4.001958917467423,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_8_daily_slope_pct >= -2.5513949936017193,close_ema_8_daily_slope_pct,>=,-2.5513949936017193,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_8_daily_volatility_5_daily >= 0.7964961800786157,close_ema_8_daily_volatility_5_daily,>=,0.7964961800786157,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_13_daily_volatility_5_daily >= 0.5013307665591276,close_ema_13_daily_volatility_5_daily,>=,0.5013307665591276,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_21_daily_slope_pct >= -1.4809980436636108,close_ema_21_daily_slope_pct,>=,-1.4809980436636108,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_21_daily_range_5_pct >= 0.9769841912081739,close_ema_21_daily_range_5_pct,>=,0.9769841912081739,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_55_daily_slope_pct >= -0.8607170799726332,close_ema_55_daily_slope_pct,>=,-0.8607170799726332,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
close_ema_221_daily_range_5_pct >= 0.20284301920176578,close_ema_221_daily_range_5_pct,>=,0.20284301920176578,385,213,172,55.32467532467532,89.49579831932773,91.005291005291
volume_to_volume_ema_3_daily_difference_pct >= -30.337094910165234,volume_to_volume_ema_3_daily_difference_pct,>=,-30.337094910165234,342,189,153,55.26315789473685,79.41176470588235,80.95238095238095
close_ema_8_daily_volatility_5_daily >= 0.9219679314000728,close_ema_8_daily_volatility_5_daily,>=,0.9219679314000728,342,189,153,55.26315789473685,79.41176470588235,80.95238095238095
close_ema_55_daily_volatility_5_daily >= 0.19557073360296431,close_ema_55_daily_volatility_5_daily,>=,0.19557073360296431,342,189,153,55.26315789473685,79.41176470588235,80.95238095238095
close_to_close_ema_144_daily_difference_pct >= -10.696209802703043,close_to_close_ema_144_daily_difference_pct,>=,-10.696209802703043,257,142,115,55.252918287937746,59.66386554621849,60.84656084656085
volume_to_volume_ema_8_daily_difference_pct >= -22.446229151599194,volume_to_volume_ema_8_daily_difference_pct,>=,-22.446229151599194,257,142,115,55.252918287937746,59.66386554621849,60.84656084656085
close_ema_21_daily_range_5_pct >= 2.4777453646626486,close_ema_21_daily_range_5_pct,>=,2.4777453646626486,257,142,115,55.252918287937746,59.66386554621849,60.84656084656085
close_ema_144_daily_slope_pct >= -0.14937388054615627,close_ema_144_daily_slope_pct,>=,-0.14937388054615627,257,142,115,55.252918287937746,59.66386554621849,60.84656084656085
close_ema_144_daily_volatility_5_daily >= 0.20766109059510743,close_ema_144_daily_volatility_5_daily,>=,0.20766109059510743,257,142,115,55.252918287937746,59.66386554621849,60.84656084656085
close_to_close_ema_221_daily_difference_pct >= 9.665461432448938,close_to_close_ema_221_daily_difference_pct,>=,9.665461432448938,172,95,77,55.23255813953488,39.91596638655462,40.74074074074074
close_ema_21_daily_range_5_pct >= 3.629384517420722,close_ema_21_daily_range_5_pct,>=,3.629384517420722,172,95,77,55.23255813953488,39.91596638655462,40.74074074074074
close_ema_221_daily_slope_pct >= 0.08794510666196077,close_ema_221_daily_slope_pct,>=,0.08794510666196077,172,95,77,55.23255813953488,39.91596638655462,40.74074074074074
close_to_close_ema_13_daily_difference_pct <= 10.79321344922158,close_to_close_ema_13_daily_difference_pct,<=,10.79321344922158,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_to_close_ema_221_daily_difference_pct <= 45.68194365395895,close_to_close_ema_221_daily_difference_pct,<=,45.68194365395895,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
volume_to_volume_ema_5_daily_difference_pct <= 51.19691773901079,volume_to_volume_ema_5_daily_difference_pct,<=,51.19691773901079,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_3_daily_range_5_pct <= 15.207235332703087,close_ema_3_daily_range_5_pct,<=,15.207235332703087,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_13_daily_slope_pct <= 1.8318209660151963,close_ema_13_daily_slope_pct,<=,1.8318209660151963,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_21_daily_volatility_5_daily <= 1.6162878663229505,close_ema_21_daily_volatility_5_daily,<=,1.6162878663229505,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_144_daily_volatility_5_daily <= 0.5961616975823046,close_ema_144_daily_volatility_5_daily,<=,0.5961616975823046,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_221_daily_slope_pct <= 0.41702225021205364,close_ema_221_daily_slope_pct,<=,0.41702225021205364,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_221_daily_range_5_pct <= 1.7979421866922505,close_ema_221_daily_range_5_pct,<=,1.7979421866922505,384,212,172,55.208333333333336,89.07563025210085,91.005291005291
close_ema_21_daily_volatility_5_daily <= 1.0468147794343228,close_ema_21_daily_volatility_5_daily,<=,1.0468147794343228,299,165,134,55.18394648829431,69.32773109243698,70.8994708994709
close_ema_221_daily_range_5_pct <= 1.2389236500850875,close_ema_221_daily_range_5_pct,<=,1.2389236500850875,299,165,134,55.18394648829431,69.32773109243698,70.8994708994709
close_ema_13_daily_range_5_pct >= 6.931390548998747,close_ema_13_daily_range_5_pct,>=,6.931390548998747,87,48,39,55.172413793103445,20.168067226890756,20.634920634920633
close_ema_144_daily_volatility_5_daily >= 0.4744225348150811,close_ema_144_daily_volatility_5_daily,>=,0.4744225348150811,87,48,39,55.172413793103445,20.168067226890756,20.634920634920633
close_to_close_ema_55_daily_difference_pct >= -2.500938360464499,close_to_close_ema_55_daily_difference_pct,>=,-2.500938360464499,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
volume_to_volume_ema_21_daily_difference_pct >= -13.246375095735461,volume_to_volume_ema_21_daily_difference_pct,>=,-13.246375095735461,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
close_ema_21_daily_volatility_5_daily >= 0.7405606740871662,close_ema_21_daily_volatility_5_daily,>=,0.7405606740871662,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
close_ema_55_daily_slope_pct >= -0.09254162782943832,close_ema_55_daily_slope_pct,>=,-0.09254162782943832,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
close_ema_144_daily_volatility_5_daily >= 0.25968546548595767,close_ema_144_daily_volatility_5_daily,>=,0.25968546548595767,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
close_ema_221_daily_range_5_pct <= 0.8997476968303111,close_ema_221_daily_range_5_pct,<=,0.8997476968303111,214,118,96,55.140186915887845,49.57983193277311,50.79365079365079
high_low_ratio_daily <= 1.080470104510112,high_low_ratio_daily,<=,1.080470104510112,341,188,153,55.13196480938416,78.99159663865547,80.95238095238095
close_ema_8_daily_range_5_pct <= 8.757743385979252,close_ema_8_daily_range_5_pct,<=,8.757743385979252,341,188,153,55.13196480938416,78.99159663865547,80.95238095238095
close_ema_221_daily_range_5_pct <= 1.4822762045259015,close_ema_221_daily_range_5_pct,<=,1.4822762045259015,341,188,153,55.13196480938416,78.99159663865547,80.95238095238095
close_ema_13_daily_range_5_pct <= 4.915963004984758,close_ema_13_daily_range_5_pct,<=,4.915963004984758,256,141,115,55.078125,59.2436974789916,60.84656084656085
close_ema_144_daily_volatility_5_daily <= 0.3306000644184194,close_ema_144_daily_volatility_5_daily,<=,0.3306000644184194,256,141,115,55.078125,59.2436974789916,60.84656084656085
close_ema_221_daily_volatility_5_daily <= 0.266966667507851,close_ema_221_daily_volatility_5_daily,<=,0.266966667507851,256,141,115,55.078125,59.2436974789916,60.84656084656085
close_ema_221_daily_range_5_pct <= 1.0444978742745838,close_ema_221_daily_range_5_pct,<=,1.0444978742745838,256,141,115,55.078125,59.2436974789916,60.84656084656085
close_ema_221_daily_volatility_5_daily >= 0.054803880141826064,close_ema_221_daily_volatility_5_daily,>=,0.054803880141826064,385,212,173,55.064935064935064,89.07563025210085,91.53439153439153
close_ema_13_daily_volatility_5_daily >= 0.6494642574121161,close_ema_13_daily_volatility_5_daily,>=,0.6494642574121161,342,188,154,54.97076023391813,78.99159663865547,81.48148148148148
volume_to_volume_ema_55_daily_difference_pct <= -21.92602043529251,volume_to_volume_ema_55_daily_difference_pct,<=,-21.92602043529251,171,94,77,54.97076023391813,39.49579831932773,40.74074074074074
close_ema_13_daily_volatility_5_daily <= 0.8815312823046918,close_ema_13_daily_volatility_5_daily,<=,0.8815312823046918,171,94,77,54.97076023391813,39.49579831932773,40.74074074074074
close_ema_144_daily_range_5_pct <= 0.8422635038290629,close_ema_144_daily_range_5_pct,<=,0.8422635038290629,171,94,77,54.97076023391813,39.49579831932773,40.74074074074074
close_ema_3_daily_volatility_5_daily <= 3.676347469805877,close_ema_3_daily_volatility_5_daily,<=,3.676347469805877,384,211,173,54.947916666666664,88.65546218487394,91.53439153439153
close_ema_8_daily_range_5_pct <= 10.53212204163152,close_ema_8_daily_range_5_pct,<=,10.53212204163152,384,211,173,54.947916666666664,88.65546218487394,91.53439153439153
close_ema_144_daily_range_5_pct <= 2.3875666974117276,close_ema_144_daily_range_5_pct,<=,2.3875666974117276,384,211,173,54.947916666666664,88.65546218487394,91.53439153439153
close_to_close_ema_21_daily_difference_pct >= -5.85092501529306,close_to_close_ema_21_daily_difference_pct,>=,-5.85092501529306,257,141,116,54.86381322957199,59.2436974789916,61.37566137566137
close_ema_21_daily_slope_pct >= -0.581689082326393,close_ema_21_daily_slope_pct,>=,-0.581689082326393,257,141,116,54.86381322957199,59.2436974789916,61.37566137566137
close_ema_21_daily_volatility_5_daily >= 0.6074293501283264,close_ema_21_daily_volatility_5_daily,>=,0.6074293501283264,257,141,116,54.86381322957199,59.2436974789916,61.37566137566137
close_ema_221_daily_range_5_pct >= 0.7456084920605072,close_ema_221_daily_range_5_pct,>=,0.7456084920605072,257,141,116,54.86381322957199,59.2436974789916,61.37566137566137
close_to_close_ema_144_daily_difference_pct <= 13.172519934405113,close_to_close_ema_144_daily_difference_pct,<=,13.172519934405113,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_to_close_ema_221_daily_difference_pct <= 21.113786336030053,close_to_close_ema_221_daily_difference_pct,<=,21.113786336030053,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
high_low_ratio_daily <= 1.0694143355500505,high_low_ratio_daily,<=,1.0694143355500505,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_13_daily_volatility_5_daily <= 1.430753377040343,close_ema_13_daily_volatility_5_daily,<=,1.430753377040343,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_13_daily_range_5_pct <= 6.150360535511837,close_ema_13_daily_range_5_pct,<=,6.150360535511837,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_144_daily_slope_pct <= 0.18457108527840954,close_ema_144_daily_slope_pct,<=,0.18457108527840954,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_221_daily_slope_pct <= 0.19231264378851545,close_ema_221_daily_slope_pct,<=,0.19231264378851545,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_221_daily_volatility_5_daily <= 0.3086384362804799,close_ema_221_daily_volatility_5_daily,<=,0.3086384362804799,299,164,135,54.84949832775919,68.90756302521008,71.42857142857143
close_ema_3_daily_range_5_pct <= 12.45800127034124,close_ema_3_daily_range_5_pct,<=,12.45800127034124,341,187,154,54.83870967741935,78.57142857142857,81.48148148148148
close_ema_8_daily_volatility_5_daily <= 2.0557834981454137,close_ema_8_daily_volatility_5_daily,<=,2.0557834981454137,341,187,154,54.83870967741935,78.57142857142857,81.48148148148148
close_ema_21_daily_range_5_pct <= 5.507769885135018,close_ema_21_daily_range_5_pct,<=,5.507769885135018,341,187,154,54.83870967741935,78.57142857142857,81.48148148148148
close_ema_21_daily_volatility_5_daily >= 0.32635742057981537,close_ema_21_daily_volatility_5_daily,>=,0.32635742057981537,385,211,174,54.8051948051948,88.65546218487394,92.06349206349206
close_ema_55_daily_range_5_pct <= 4.075363160530916,close_ema_55_daily_range_5_pct,<=,4.075363160530916,384,210,174,54.6875,88.23529411764706,92.06349206349206
close_ema_221_daily_volatility_5_daily <= 0.4467341353771691,close_ema_221_daily_volatility_5_daily,<=,0.4467341353771691,384,210,174,54.6875,88.23529411764706,92.06349206349206
volume_to_volume_ema_144_daily_difference_pct <= 21.72779195684218,volume_to_volume_ema_144_daily_difference_pct,<=,21.72779195684218,256,140,116,54.6875,58.82352941176471,61.37566137566137
close_ema_13_daily_volatility_5_daily <= 1.1944359918923824,close_ema_13_daily_volatility_5_daily,<=,1.1944359918923824,256,140,116,54.6875,58.82352941176471,61.37566137566137
close_to_close_ema_8_daily_difference_pct >= -6.762094168206155,close_to_close_ema_8_daily_difference_pct,>=,-6.762094168206155,342,187,155,54.67836257309941,78.57142857142857,82.01058201058201
close_to_close_ema_13_daily_difference_pct >= -8.87196229713588,close_to_close_ema_13_daily_difference_pct,>=,-8.87196229713588,342,187,155,54.67836257309941,78.57142857142857,82.01058201058201
close_ema_8_daily_slope_pct >= -1.8954071294967707,close_ema_8_daily_slope_pct,>=,-1.8954071294967707,342,187,155,54.67836257309941,78.57142857142857,82.01058201058201
close_ema_13_daily_slope_pct >= -1.457114606437771,close_ema_13_daily_slope_pct,>=,-1.457114606437771,342,187,155,54.67836257309941,78.57142857142857,82.01058201058201
close_to_close_ema_144_daily_difference_pct >= -1.9805132071429061,close_to_close_ema_144_daily_difference_pct,>=,-1.9805132071429061,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
close_to_close_ema_221_daily_difference_pct >= -3.0566739559991483,close_to_close_ema_221_daily_difference_pct,>=,-3.0566739559991483,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
volume_to_volume_ema_144_daily_difference_pct <= 4.753691766849563,volume_to_volume_ema_144_daily_difference_pct,<=,4.753691766849563,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
close_ema_21_daily_range_5_pct >= 3.0598416907997583,close_ema_21_daily_range_5_pct,>=,3.0598416907997583,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
close_ema_144_daily_slope_pct >= -0.027691814924340898,close_ema_144_daily_slope_pct,>=,-0.027691814924340898,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
close_ema_221_daily_slope_pct >= -0.02778022550074251,close_ema_221_daily_slope_pct,>=,-0.02778022550074251,214,117,97,54.67289719626168,49.159663865546214,51.32275132275132
close_ema_55_daily_range_5_pct >= 0.9741941606106759,close_ema_55_daily_range_5_pct,>=,0.9741941606106759,300,164,136,54.666666666666664,68.90756302521008,71.95767195767195
close_ema_221_daily_volatility_5_daily >= 0.14233641926724427,close_ema_221_daily_volatility_5_daily,>=,0.14233641926724427,300,164,136,54.666666666666664,68.90756302521008,71.95767195767195
volume_to_volume_ema_55_daily_difference_pct >= 9.41977450300579,volume_to_volume_ema_55_daily_difference_pct,>=,9.41977450300579,172,94,78,54.65116279069767,39.49579831932773,41.269841269841265
close_to_close_ema_21_daily_difference_pct <= -11.159892998794113,close_to_close_ema_21_daily_difference_pct,<=,-11.159892998794113,86,47,39,54.65116279069767,19.747899159663866,20.634920634920633
close_ema_21_daily_slope_pct <= -1.1036724336145438,close_ema_21_daily_slope_pct,<=,-1.1036724336145438,86,47,39,54.65116279069767,19.747899159663866,20.634920634920633
close_ema_55_daily_range_5_pct <= 0.6584307388118309,close_ema_55_daily_range_5_pct,<=,0.6584307388118309,86,47,39,54.65116279069767,19.747899159663866,20.634920634920633
close_ema_55_daily_volatility_5_daily >= 0.13759939837531637,close_ema_55_daily_volatility_5_daily,>=,0.13759939837531637,385,210,175,54.54545454545454,88.23529411764706,92.5925925925926
close_ema_55_daily_range_5_pct <= 3.277345240994885,close_ema_55_daily_range_5_pct,<=,3.277345240994885,341,186,155,54.54545454545454,78.15126050420169,82.01058201058201
volume_to_volume_ema_3_daily_difference_pct >= 34.04660855226177,volume_to_volume_ema_3_daily_difference_pct,>=,34.04660855226177,44,24,20,54.54545454545454,10.084033613445378,10.582010582010582
volume_to_volume_ema_8_daily_difference_pct >= 68.87261445183395,volume_to_volume_ema_8_daily_difference_pct,>=,68.87261445183395,44,24,20,54.54545454545454,10.084033613445378,10.582010582010582
volume_to_volume_ema_21_daily_difference_pct >= 94.55287460166234,volume_to_volume_ema_21_daily_difference_pct,>=,94.55287460166234,44,24,20,54.54545454545454,10.084033613445378,10.582010582010582
volume_to_volume_ema_144_daily_difference_pct >= 178.56708324711732,volume_to_volume_ema_144_daily_difference_pct,>=,178.56708324711732,44,24,20,54.54545454545454,10.084033613445378,10.582010582010582
high_low_ratio_daily >= 1.0943396192464425,high_low_ratio_daily,>=,1.0943396192464425,44,24,20,54.54545454545454,10.084033613445378,10.582010582010582
volume_to_volume_ema_3_daily_difference_pct >= -20.808721116642495,volume_to_volume_ema_3_daily_difference_pct,>=,-20.808721116642495,300,163,137,54.333333333333336,68.4873949579832,72.4867724867725
close_to_close_ema_55_daily_difference_pct >= 6.855736191950296,close_to_close_ema_55_daily_difference_pct,>=,6.855736191950296,129,70,59,54.263565891472865,29.411764705882355,31.216931216931215
volume_to_volume_ema_8_daily_difference_pct >= 14.300116314123915,volume_to_volume_ema_8_daily_difference_pct,>=,14.300116314123915,129,70,59,54.263565891472865,29.411764705882355,31.216931216931215
